""	"freq"	"prev"	"p.freq"	"p.prev"	"p"	"contaminant"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"ASV"	"100tiss"	"102tiss"	"103tiss"	"104tiss"	"105tiss"	"212tiss"	"214tiss"	"215tiss"	"217tiss"	"218tiss"	"219tiss"	"220tiss"	"222tiss"	"224tiss"	"225tis"	"227tiss"	"228tiss"	"229tiss"	"230tiss"	"232tiss"	"234tiss"	"235tiss"	"238tss"	"248tiss"	"250tiss"	"251tiss"	"253tiss"	"256tiss"	"259tiss"	"262tiss"	"264tiss"	"266tiss"	"75Ltiss"	"76Ltiss"	"77Ltiss"	"78Ltiss"	"79Ltiss"	"80Ltiss"	"81Ltiss"	"81tiss"	"82Ltiss"	"82tiss"	"83Ltiss"	"83tiss"	"84Ltiss"	"84tiss"	"85tiss"	"86tiss"	"87tiss"	"88tiss"	"89tiss"	"90tiss"	"91tiss"	"92tiss"	"93tiss"	"94tiss"	"95tiss"	"97tiss"	"98tiss"	"99tiss"	"meanabundance"
"ASV196"	0.000446249870369907	26	NA	0.00200791033968145	0.00200791033968145	TRUE	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"SAR11_clade"	"Clade_I"	"Clade_Ib"	"ASV196"	0.00220344760420725	0	0	0.00107963927346628	0	0.000447771364047853	0.00245077590522276	0	0	0.00131048387096774	0	0	0	0.00137351539145189	0	0.000932845598331359	0	0	0	0.00098415971506233	0	0.000792808097968429	0	0.00059126190386333	0	0	0.000740079411695604	0	0	0	0	0	0.00222134933427244	0	0	0.000411664571256912	0.000700828626788144	0	0.000424142717598067	0	0.000461816735725373	0	0	0	0.000421119888475836	0.00177613666904264	0	0.000660174946360786	0	0	0.00046594982078853	0	0.00081963935868218	0	0.00100003797612568	0.00033665499596014	0	0.000628687493954928	0.00242956086593901	0.00111044008493893	0.000446249870369907
"ASV198"	0.000763992021447324	32	NA	0.0118584393069775	0.0118584393069775	TRUE	"Bacteria"	"Cyanobacteria"	"Oxyphotobacteria"	"Synechococcales"	"Cyanobiaceae"	"Synechococcus_CC9902"	"ASV198"	0.000730424620179198	0.000156744725539986	0	0	0.000340916541008326	0.0018397562566314	0	0	0.000515393741369586	0.00186491935483871	0.000870074755402454	0.00449952054289297	0	0.000415517261279562	0	0.00220109635561332	0.00340839303991812	0.000144801621778164	0	0.00249945324460274	0.000993380945907793	0.00106179655977915	0	0.00111962360518801	0.00337105706718035	0.00403731491056302	0.0041115522871978	0	0.00539938625681397	0	0	0.00166531745113912	0.000121903317124707	0	0.000181696203947001	0.000745446656059814	0	0	0	0	0	0	0	0	0.000319470260223048	9.34808773180336e-05	0	0.000429113715134511	0	0.000783780959347894	0.00043010752688172	0	0	0	0	0.000179549331178741	0	0	0.00021757261486021	0.00109095867994	0.000763992021447324
"ASV207"	0.000911617335326434	48	NA	0.0567236168442683	0.0567236168442683	TRUE	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"NS5_marine_group"	"ASV207"	0.00225214257888586	0.000762824330961263	0	0.0022608916550235	0.000563823510129155	0.00236540090138322	0	5.37964128551908e-05	0.000213937024719451	0.00124747983870968	0.000390645808548041	0.000239728553514789	8.41060577388086e-05	0.0013965996837452	0	0.00331212594463719	0.00100307062436029	0.000289603243556328	0.00701843935430358	0.000999781297841097	0.00258279045936026	0.000297303036738161	0	0.00164798530651269	0.000314878956824538	0.000231018019405514	0.000728332119446468	0	0.000297807875076071	0	0	0.00101769399791835	0.00219425970824473	0.000340561927179847	0.00040532230111254	0.000678690239099233	0.000755795577908782	0.000688132952479875	0	0	0.000423332007748259	0	0.000102449569199562	0	0.000580855018587361	0.000175276644971313	0.000163417765845687	0.00186499422346922	0.00206819190951368	0.00624412164280489	0.00014336917562724	0.000425652667423383	0.00123945463995842	0	0.000746863804954619	0.000314211329562797	0.000171007629571165	0.000290163458748428	0.00246582296841571	0.000642886364964641	0.000911617335326434
"ASV209"	0.000583482811652538	20	NA	0.0023972954070106	0.0023972954070106	TRUE	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"NS2b_marine_group"	"ASV209"	0.00115650564861706	0	0	0.00115584910453449	0	0.00130437745179157	0.0033476555981979	0	0	0.00124747983870968	0	0	0	0	0	0.00202291236492081	0.00145342886386899	0	0.00358897466981433	0	0	0.0014865151836908	0	0.00319533028896353	0	0.00178213900684253	0.00143316965439466	0	0.000841630951301938	0	0	0.00131837631548514	0	0	0	0	0	0	0	0	0	0	0	0	0.000842239776951673	0	0	0	0.00134374050618121	0.00359232939701118	0.000704898446833931	0	0.000469793290951981	0	0.00272162234008886	0	0	0	0	0	0.000583482811652538
"ASV214"	0.000361310715903268	24	NA	0.0491328343847559	0.0491328343847559	TRUE	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"SAR11_clade"	"Clade_II"	NA	"ASV214"	0.000413907284768212	0.000689676792375937	0	0.00165121300647784	0	0	0	0	0	0	0.0021663085746755	0	0	0.00107341959163887	0	0	0	0	0	0	0.000857444605941464	0.0017413463580378	0	0.000339661093708722	0	0	0.000305429598477551	0	0	0	0	0	0.000785599154803668	0.000500826363499775	0.000461228825403925	0	0.00148410768025725	0.000428460140223319	0	0	0.000243736610521725	0	0	0	0	0	0	0	0.00116847000537496	0.000718465879402236	0	0.000930129902888132	0.00143936667866139	0	0.000962061850450017	0.000426429661549511	0	0.000943031240932392	0.00130543568916126	0.000642886364964641	0.000361310715903268
"ASV216"	0.000585574590625099	42	NA	0.0150810900041737	0.0150810900041737	TRUE	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Thalassobaculales"	"Nisaeaceae"	"OM75_clade"	"ASV216"	0.00183823529411765	0.000135845428801321	0	0.000520767178966087	0.000419589588933325	0.000506176324575834	0.00339979976639413	0	0	0.000529233870967742	0.000106539765967647	0.000276609869440142	0	0.000842576668705779	0	0.00115295523389269	0.00082906857727738	0	0	0.000781079138938357	0	0.000184044737028385	0	0.000603841944371061	0.000574191038915335	0.000737057490484258	0.00106900359467143	5.38742306086441e-05	0.000738045603449392	0	0	0.000323811726610385	0.000203172195207845	7.01156908899684e-05	0.000125789679655616	0.000267025667842321	0.00442483956521142	0.000363541937159179	0	0	0.000269393095839801	0	0	3.2794949577765e-05	0.000261384758364312	0.00176445155937788	0	0.00163393299224294	0.00376247341730738	0.000483331591597868	0.00132616487455197	0.000126119308866187	0.00120946783415297	0	0.000582300593693431	0.000112218331986713	0	0.000314343746977464	0.00169223144891274	0.000487035124973213	0.000585574590625099
"ASV220"	0.000362493751738094	13	NA	0.00977593336030222	0.00977593336030222	TRUE	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Cellvibrionales"	"Halieaceae"	"OM60(NOR5)_clade"	"ASV220"	0.00167997662641215	0	0	0	0	0.00208311025883132	0	0	0	0.00192792338709677	0.000958857893708827	0	0	0.00183520123731807	0	0	0.000859774820880246	0	0	0.00128096978785891	0	0	0	0.00216376696732963	0	0	0	0	0.00279680439201875	0	0	0	0	0	0	0	0	0	0.00353452264665056	0	0	0	0	0	0	0	0	0.00110579303515432	0.000712766703278727	0	0	0	0	0	0.000810157347747383	0	0	0	0	0	0.000362493751738094
"ASV225"	0.000355470641116216	24	NA	0.0491328343847559	0.0491328343847559	TRUE	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Oceanospirillales"	"Litoricolaceae"	"Litoricola"	"ASV225"	0.000353038566419945	0.000480683824989289	0	0.00179093103010288	0	0.00125570665135159	0.00263849491072918	0	0	0.00104586693548387	0	0	0	0	0	0.000890919953462534	0.000327533265097236	6.0334009074235e-05	0	0	0.000324155887612017	0.000481347773766546	0	0.000893182876048861	0	0.000539042045279532	0	0	0	0	0	0	0.000474068455484972	0.000170280963589923	0	0	0.00377897788954391	0	0	0	0.000474644978384411	0	0	0	0	0	0	0.000313583099521373	0	0.000705402863413105	0.00039426523297491	0	0.000529766902562872	0	0.00188614757522438	0	0	0	0.000954902031886475	0.000564960744968927	0.000355470641116216
"ASV236"	0.00051123687989809	19	NA	0.0127931498971275	0.0127931498971275	TRUE	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Methylophilaceae"	"OM43_clade"	"ASV236"	0	0	0	0	0	0.00104155512941566	0.0020961955614884	5.37964128551908e-05	0	0.00110887096774194	0.00062148196814461	0.00820609279339087	0	0.00327796950564988	0	0.00123680652363034	0.00227226202661208	0	0.000813500925157915	0	0.000156849623038073	0.000849437247823317	0	0.00192474619768276	0.000148178332623312	0.00126509867769686	0.00261964617155746	0.00013468557652161	0.00196812160919838	0	0	0.00087891754365676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00051123687989809
"ASV238"	0.000656340961443965	33	NA	0.0786831164896571	0.0786831164896571	TRUE	"Bacteria"	"Cyanobacteria"	"Oxyphotobacteria"	"Synechococcales"	"Cyanobiaceae"	"Synechococcus_CC9902"	"ASV238"	0.000779119594857811	0.000647878198898607	0	0.00215927854693255	0	0	0.0023464875688303	0	0	0.00102066532258065	0.00140277358524069	0	0	0.000634818038065998	0	0.000524070560860314	0.000307062436028659	0	0.00116442289287309	0	0.000962011021300179	0.00240673886883273	0	0.00108188348366482	0	0	0	0	0	0	0	0.00087891754365676	0.00199108751303688	0	0.000391345670039694	0	0	0.000324591015320696	0.00303326307130739	0	0.00034636255179403	0	0	0.000754283840288596	0.00114718866171004	0.000303812851283609	0	0.000957253672223139	0.000771190203547475	0.00109729334308705	0.00212664277180406	0.000394122840206836	0.00178921274639159	0	0.00205071078648556	0	0.000736648250460405	0.00206741464358255	0.0015350956715137	0.00124680991993143	0.000656340961443965
"ASV240"	0.000396693058629921	28	NA	0.00383115967305425	0.00383115967305425	TRUE	"Bacteria"	"Bacteroidetes"	"Rhodothermia"	"Balneolales"	"Balneolaceae"	"Balneola"	"ASV240"	0.000559992208804051	0	0	0.000317540962784199	0.00100963744837081	0.000467239684223847	0.000980310362089104	0	0.000126417332788766	0.000756048387096774	0	0.000258169211477466	0	0.00175440621429149	0	0.00114247382267548	0.000409416581371546	0.000229269234482093	0.00175460983857589	0.00215577842346987	0.000250959396860916	0.00188291923267502	0	0.000893182876048861	0.000407490414714108	0.00178213900684253	0.000599111904705965	0	0	0	0	0	0.000866868032886806	0	0	0	0	0	0.000321320240604596	0	0.00041050376508922	0	0	0	0	0.000712791689550006	0	0	0	0	0	0.000189178963299281	0.000449802087081684	0	0.00150638631846779	0	0	0	0.0016076198764671	0	0.000396693058629921
"ASV241"	0.000481377581574594	39	NA	0.00716745880337733	0.00716745880337733	TRUE	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Thiotrichales"	"Thiotrichaceae"	NA	"ASV241"	0.00139998052201013	0.000292590154341306	0	0.000889114695795758	0	0.000778732807039745	0	5.37964128551908e-05	0	0.00126008064516129	7.10265106450983e-05	0.000848270266283101	0	0.000253927215226399	0	0.000125776934606475	0	0.000181002027222705	0.000191411982390098	0.000468647483363014	0	0.0005804487860126	0	0.000113220364569574	0.00018522291577914	0.00115509009702757	0.00116298193266452	0	0.00135955769056467	0	0	0.000323811726610385	0.0013951157404272	0	0.00011181304858277	0.000378286362776622	0.000632119937887345	0.000415476499610491	8.99696673692869e-05	0	8.9797698613267e-05	0	0	0	0.00014521375464684	0.000724476799214761	0	0.00325136161082687	0	0.002978367645522	0.000848267622461171	0.000346828099382015	0.00123945463995842	0	0.00170892565540464	0.000381542328754825	0	0.000979301673275946	0.000556018904642758	0.000915626034949641	0.000481377581574594
"ASV243"	0.00031878021284587	21	NA	0.0965407050668346	0.0965407050668346	TRUE	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"SAR11_clade"	"Clade_III"	NA	"ASV243"	0.000779119594857811	0	0	0	0	0.000895542728095706	0.00110545636576005	0	0.000116692922574246	0.00030241935483871	0	0	0	0	0	0.000387812215036633	0	0	0	0.00115599712562877	0	0.00140157145890847	0	0.000553521782340139	0.000759413954694475	0	0	0	0	0	0	0	0	0.000150247909049932	0	0.000300403876322612	0.000522186035646068	0.00018177096857959	0	0.000127728750580585	0.000333534309134992	0	0	0	0.000450162639405204	0.00801598523002138	0	0	0.000841298403869973	0.000600898735500052	0	0	0	0	0	0	0	0	0.000145048409906806	0	0.00031878021284587
"ASV249"	0.000343196730055592	17	NA	0.000666327331512066	0.000666327331512066	TRUE	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Opitutales"	"Puniceicoccaceae"	"MB11C04_marine_group"	"ASV249"	0.000669555901830931	0	0	0.000965324526863965	0	0.000418568883783863	0	0	0	0	0.000692508478789708	0	0	0.00102725100705225	0	0.00181328414057669	0.00177072671443193	0	0	0	0.00076333483211862	0.0017413463580378	0	0.00113220364569574	0	0	0	0	0.000958164467636053	0	0	0	0.00197754270002303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00414259778841393	0	0	0.000597371565113501	0	0	0	0	0.000314211329562797	0	0.000834219943901731	0.000773591519502967	0	0.000343196730055592
"ASV250"	0.000528756469984577	27	NA	0.000158519237343322	0.000158519237343322	TRUE	"Bacteria"	"Cyanobacteria"	"Oxyphotobacteria"	"Synechococcales"	"Cyanobiaceae"	"Cyanobium_PCC-6307"	"ASV250"	0.00250779119594858	0	0	0.000520767178966087	0	0.000691125366247773	0.00277406974803938	0	0	0.00103326612903226	0.00340927251096472	0.00154901526886479	0	0.00035780653054629	0	0.000555514794511933	0.00118730808597748	0	0	0.000671728059486987	0.000533288718329447	0	0	0.00127058409128077	0.000574191038915335	0.00125409781962993	0.00116298193266452	0.000121217018869449	0.000673304761041551	0	0	0.00120272927026714	0.00277668666784055	0.000220363599939901	0	0.000500673127204353	0	0	0	0	0	0	0	0	0.0013650092936803	0	0	0	0	0.000313512383739158	0.00112305854241338	0.000378357926598562	0	0	0	0	0	0	0.002997667138074	0	0.000528756469984577
"ASV254"	0.00036849868931606	13	NA	0.0546352089048973	0.0546352089048973	TRUE	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"NS2b_marine_group"	"ASV254"	0.00376168679392287	0	0	0.00379778991489902	0.00124565659214581	0	0	0	0	0	0	0	0	0	0	0.00114247382267548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000783279053469102	0	0	0	0	0	0	0	0	0.00101660454083362	0	0	0.00144890280666495	0.00133242763089142	0.00209080047789725	0	0.00138938866898565	0	0	0.000561091659933567	0	0	0.00112412517677775	0.00241569421986714	0.00036849868931606
"ASV265"	0.000748909126639179	27	NA	0.0211314486496337	0.0211314486496337	TRUE	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"NS5_marine_group"	"ASV265"	0	0	0	0.00012701638511368	0	0.000720327846511764	0.0118471550141832	4.30371302841527e-05	0.00019448820429041	0.000604838709677419	0	0.000368813159253522	0	0.000646360184212653	0	0.000377330803819426	0.000859774820880246	0.000289603243556328	0.00320615070503414	0.00146842878120411	0.00145347317348614	0.000608763360940044	0	0.00150960486092765	0.00153735020096686	0.00616048051748036	0.00105725630242229	0	0.00145019486993565	0	0	0.00180409390540072	0.00329138956236709	0	0	0	0.0024872545382089	0.000233705531030901	0.00149092591640533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.48873327946853e-05	0	0.00105184253796305	0	0	0.000748909126639179
"ASV266"	0.000415092924239243	19	NA	0.00161334572414929	0.00161334572414929	TRUE	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Formosa"	"ASV266"	0	0	0	0	0	0.00209284441891931	0	0	0.000583464612871229	0.00161290322580645	0	0.0029320646160655	0	0.00135043109915858	0	0.00150932321527771	0.00212896622313204	0.000301670045371175	0.0025521597652013	0.000374917986690411	0.0015057563811655	0.000806965385432151	0	0.00246568793951517	0.00166700624201226	0.000605047193681107	0.00103376171792402	0	0.00037549688596548	0	0	0.000717011680351567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000290096819813613	0	0.000415092924239243
"ASV270"	0.000323675642375236	12	NA	0.00635538343644723	0.00635538343644723	TRUE	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Puniceispirillales"	"SAR116_clade"	NA	"ASV270"	0	0	0	0	0	0.000476973844311844	0.00204405139329217	0	0	0.00209173387096774	0.00207752543636912	0	0	0	0	0.000660328906683996	0	0	0	0.0012341050395226	0.000637855133688162	0	0	0.0012831641317885	0	0.00182614243911025	0.00224373281958509	0	0.00345716098457873	0	0	0.00138776454261594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000323675642375236
"ASV271"	0.000286490131388209	19	NA	0.0624035309147182	0.0624035309147182	TRUE	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Oceanospirillales"	"Litoricolaceae"	"Litoricola"	"ASV271"	0.000340864822750292	0	0	0.00124476057411406	0	0	0	0	0.000282007896221094	0	0	0	0	0	0	0.0013416206358024	0	0	0	0.000593620145593151	0	0	0	0.000704482268432904	0	0	0	0	0	0	0	0	0.00132739167535792	0	0	0.000422790640750342	0.00130546508911517	0.000350558296546352	0	0	0	0	0	0	0	0	0	0.00112229740881334	0	0.00107116731110879	0.00216248506571087	0.000378357926598562	0.000829634960617328	0	0.00107599022747699	0.000460095161145525	0	0.000398974755779089	0.00177684302135838	0	0.000286490131388209
"ASV277"	0.000190037299460172	27	NA	0.0916141074431056	0.0916141074431056	TRUE	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	"Achromobacter"	"ASV277"	0	0	0	7.62098310682078e-05	0	0	0.000365009177373603	0	0	0	0.000692508478789708	7.37626318507044e-05	0	0.00102725100705225	0	0.000744180196421646	0.00022517911975435	6.0334009074235e-05	0.00105276590314554	0	0.000491462152185961	0.000962695547533093	0	0.000389981255739643	9.26114578895701e-05	0	0	0	0.000207170695705093	0	0	0	0.00111067466713622	0	0	0.000122386764427731	0.000151159115581756	0.000142820046741106	0.000154233715490206	0	3.84847279771144e-05	0	0	0	0.0003630343866171	0	0	0.000511635583429609	0.000888037204084971	0	0.0002389486260454	0	0.000499780096757427	0	0.000417737382432244	0	0	0	0.000302184187305847	0	0.000190037299460172
"ASV281"	0.000250882466922932	19	NA	0.0127931498971275	0.0127931498971275	TRUE	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Cellvibrionales"	"Porticoccaceae"	"SAR92_clade"	"ASV281"	0.000194779898714453	0	0	0	0	0.000963681848711684	0.00351451693642583	0	0	0.000264616935483871	0	0	0	0.000207758630639781	0	0	0.000491299897645855	0	0	0.00032805323835411	0.000522832076793575	0	0	0.00116994376721893	0.00018522291577914	0.00170513300037403	0.000352418767474097	0	0	0	0	0	0	0	0	0	0	0	0.00232635854197728	8.12819321876451e-05	0	0	0	0	0	0.000934808773180336	0	0.000973758045882159	0	0	0.00026284348864994	0	0	0	0	0	0	0	0.000145048409906806	0.000428590909976428	0.000250882466922932
"ASV301"	0.000340273243222194	13	NA	0.0546352089048973	0.0546352089048973	TRUE	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"SAR11_clade"	"Clade_I"	"Clade_Ia"	"ASV301"	0	0.000553831363574616	0	0.00142258351327321	0	0	0	0	0	0	0.00158033986185344	0	0	0	0	0	0	0	0	0	0	0	0	0.00140896453686581	0	0.0026732085102638	0.00082231045743956	0	0	0	0	0	0.00250579040756342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000736136103386226	0	0.000955794504181601	0	0.00202910719283515	0	0	0	0	0.0022366766611858	0.00238121139597007	0.00111044008493893	0.000340273243222194
"ASV304"	0.000408972720502278	16	NA	0.0280006833134357	0.0280006833134357	TRUE	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"SAR11_clade"	"Clade_I"	"Clade_Ib"	"ASV304"	0	0	0	0.00172742283754604	0	0.000661922885983783	0	0	0	0	0.00358683878757746	0	0	0.00190445411419799	0	0.00106910394415504	0.000716479017400205	0	0	0	0	0	0	0	0.00109281520309693	0	0.00115123464041538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000929368029739777	0.00111008541815165	0	0.00132034989272157	0.00188123670865369	0.00189413731842408	0.00267622461170848	0	0	0	0	0	0	0.00145081729374214	0.00136587252662243	0	0.000408972720502278
"ASV322"	0.000290414526145904	21	NA	0.00347096562484231	0.00347096562484231	TRUE	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"NS5_marine_group"	"ASV322"	0	0.000135845428801321	0	0	0	0.000321227282903895	0	0	0.000136141743003287	0.00134828629032258	0.000177566276612746	0.000571660396842959	0	0.0015466475836517	0	0.00120536228997872	0.000870010235414534	0.000325803649000869	0.00162700185031583	0.00054675539725685	0.000836531322869721	0.000198202024492107	0	0.00188700607615957	0.000333401248402452	0.00255219907152758	0.0010924981791697	0	0.000194222527223524	0	0	0.000902046952700358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000616455742103927	0	0.000290414526145904
"ASV327"	0.000279246644341645	20	NA	0.0173945936878349	0.0173945936878349	TRUE	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Cryomorphaceae"	NA	"ASV327"	0	0.000188093670647983	0	0.00157500317540963	0	0.000827403607479729	0	0	0	0.000315020161290323	0.000976614521370101	0	0	0	0	0.000838512897376503	0.000296827021494371	0.000181002027222705	0.00596567345115804	0.000234323741681507	0	0	0	0.000188700607615957	0	0.000176013729070868	0.000951530672180062	0	0.000841630951301938	0	0	0	0	0	0.000209649466092693	0.000400538501763482	0.0010581138090723	0	0	0	0	0	0	0	0	0	0	0.000709688067337844	0	0	0	0	0.000469793290951981	0	0	0	0	0	0	0.000350665289980713	0.000279246644341645
"ASV345"	0.000141256996287481	10	NA	0.0192632017798575	0.0192632017798575	TRUE	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Puniceispirillales"	"SAR116_clade"	NA	"ASV345"	0.000194779898714453	0	0	0	0	0.00114863089038362	0	0	0	0.00110887096774194	0.00126072056395049	0	0	0.000738697353385889	0	0	0.00111566018423746	0	0	0	0	0	0	0	0.000629757913649077	0.000671052342082682	0.000728332119446468	0	0	0	0	0.00087891754365676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000141256996287481
"ASV352"	9.38781531110169e-05	19	NA	0.0624035309147182	0.0624035309147182	TRUE	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Corynebacteriales"	"Corynebacteriaceae"	"Lawsonella"	"ASV352"	0	0	0	0.00012701638511368	0.000196682619812496	0	0	0	0	0	0.000266349414919119	0.000221287895552113	0	0.000150047899906509	0	8.38512897376503e-05	0	0	0	0	0	0	0	0.000138380445585035	0.000444534997869936	0	0.000704837534948194	0	0	0	0	0	0	0	0	0	0.000233609542262715	0.000103869124902623	0.000115675286617655	0	8.9797698613267e-05	0	2.04899138399123e-05	0	0.00021782063197026	0.000432349057595906	0	0	0.00182281320838494	0.000195945239836974	0	0	0	0	0	6.7330999192028e-05	0	0	0	0	9.38781531110169e-05
"ASV358"	0.000115910322094232	8	NA	0.00722131027584903	0.00722131027584903	TRUE	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Puniceispirillales"	"SAR116_clade"	NA	"ASV358"	0.000754772107518504	0.000229892264125312	0	0.000533468817477455	0	0	0	0	0	0	0	0	0	0	0	0.00028299810286457	0	0	0	0	0	0	0	0	0	0	0	0	0.00164441739715917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000508248141263941	0	0	0	0	0	0	0	0.000449802087081684	0	0	0	0	0.00255102040816327	0	0	0.000115910322094232
"ASV360"	9.49046629080861e-05	7	NA	0.0343979336258397	0.0343979336258397	TRUE	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"SAR11_clade"	"Clade_III"	NA	"ASV360"	0.000827814569536424	0	0	0	0	0.000905276888183703	0	0	0	0.000491431451612903	0	0	0	0	0	0	0.000429887410440123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00121903317124707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00097472055900857	0	0	0	0.000846115724456371	0	9.49046629080861e-05
"ASV368"	0.000264130783164443	9	NA	0.073439184412227	0.073439184412227	TRUE	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Puniceispirillales"	"SAR116_clade"	NA	"ASV368"	0.0016678028827425	0.000721025737483934	0	0.00201956052330751	0	0	0.00127231770398799	0	0	0.0022429435483871	0	0	0	0	0	0	0.00309109518935517	0	0	0	0	0.00222269413180435	0	0	0.00129656041045398	0	0	0	0	0	0	0	0.00131384686234407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000264130783164443
"ASV371"	0.000134463618789563	9	NA	0.073439184412227	0.073439184412227	TRUE	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Parvibaculales"	"Parvibaculaceae"	NA	"ASV371"	0	0	0	0.0016639146449892	0	0	0	0	0	0.000378024193548387	0	0	0	0	0	0	0.000419651995905834	0	0	0.000671728059486987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00158089558377461	0	0	0	0	0	0.000580855018587361	0	0	0	0.00101656890467622	0	0	0	0.000849626164487625	0	0	0	0	0	0.00090655256191754	0	0.000134463618789563
"ASV372"	0.000182173894751621	5	NA	0.0110046448675751	0.0110046448675751	TRUE	"Bacteria"	"Actinobacteria"	"Acidimicrobiia"	"Actinomarinales"	"Actinomarinaceae"	"Candidatus_Actinomarina"	"ASV372"	0	0	0	0	0	0	0	0	0	0	7.10265106450983e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.00416399340805877	0	0	0.00206752343584804	0	0.00186453626134583	0	0	0	0	0	0	0	0	0	0.00276335406919953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000182173894751621
"ASV389"	0.000208719615014523	9	NA	0.073439184412227	0.073439184412227	TRUE	"Bacteria"	"Bacteroidetes"	"Rhodothermia"	"Balneolales"	"Balneolaceae"	NA	"ASV389"	0.000426081028437865	0	0	0	0	0.00149906065355151	0	0	0	0	0.000905588010725003	0	0	0	0	0.000607921850597965	0	0	0.00545524149811778	0.00124972662230137	0	0.00118921214695264	0	0	0	0.000517040329145673	0	0	0.000673304761041551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000208719615014523
"ASV392"	0.000187013528554614	16	NA	0.0280006833134357	0.0280006833134357	TRUE	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	NA	"ASV392"	0.000292169848071679	0	0	0.00101613108090944	0	0	8.34306691139663e-05	0	0	0.000176411290322581	0.000905588010725003	0	0	0	0	0	0	0.000144801621778164	0.00425891660817967	0.000671728059486987	0	0.00104763927231542	0	0.000930922997572052	0.00046305728944785	0.000132010296803151	0	0	0.000194222527223524	0	0	0.000323811726610385	0.000446978829457259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000132991585259696	0	0	0.000187013528554614
